TASKKEY,PAGE_URL,LABEL-1,LABEL-2,LABEL-3,LABEL-4,LABEL-5,LABEL-6,LABEL-7,LABEL-8,LABEL-9,LABEL-10,LABEL-11,LABEL-12,LABEL-13,LABEL-14,LABEL-15,LABEL-16,LABEL-17,LABEL-18,LABEL-19,LABEL-20,LABEL-21,LABEL-22,LABEL-23,LABEL-24,LABEL-25,LABEL-26,LABEL-27,LABEL-28,LABEL-29,LABEL-30,LABEL-31,LABEL-32,LABEL-33,LABEL-34,LABEL-35,LABEL-36,LABEL-37,LABEL-38,LABEL-39
cb2QA9Ao,https://www.teamblind.com/company/Google/reviews?page=10,,,,Rating Score5.0,5,5,5Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,5,5Company Culture,4,4Management,View detailed rating,“Great wlb”,Verified User,"Verified User
                    Current Employee · f***** · Software Engineer - Mar 27, 2023",Pros,Good balance of comp and WLB. Good career progression and promotions,Cons,Internal tech stack means less transferable skills. Some things are very bureaucratic which slows the pace of development.,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
cb2QA9Ao,https://www.teamblind.com/company/Google/reviews?page=10,,,,Rating Score4.0,4,2,2Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,3,3Company Culture,3,3Management,View detailed rating,"“Good wlb, Horrible leadership”",Verified User,"Verified User
                    Current Employee · w***** · Software Engineer II - Mar 27, 2023",Pros,Good WlbGood compensationrelaxed environmentgood engineering practices (sometimes),Cons,bad leadership that don't care about employees.during layoffs they treated everyone like they didn't matter.,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
cb2QA9Ao,https://www.teamblind.com/company/Google/reviews?page=10,,,,Rating Score4.0,4,4,4Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,5,5Company Culture,4,4Management,View detailed rating,“Great work culture”,Verified User,"Verified User
                    Current Employee · t******* · Staff Software Engineer, Manager - Mar 27, 2023",Pros,Great Work life balance Employee friendly cultureGreat perks .,Cons,Slow career growth. Promo process is cumbersome.. . .,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
cb2QA9Ao,https://www.teamblind.com/company/Google/reviews?page=10,,,,Rating Score5.0,5,5,5Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,5,5Company Culture,5,5Management,View detailed rating,"“Great to work at Google, Munich”",Verified User,"Verified User
                    Current Employee · m***** · Software Engineer - Mar 27, 2023",Pros,"The tasks are challenging, pay is top of the market, and the people have a growth mentality.",Cons,"No cons at all. The tasks are challenging, pay is top of the market, and the people have a growth mentality.",MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
cb2QA9Ao,https://www.teamblind.com/company/Google/reviews?page=10,,,,Rating Score4.0,4,3,3Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,4,4Company Culture,3,3Management,View detailed rating,“Great company with its issues”,Verified User,"Verified User
                    Current Employee · G******* · Software Engineer - Mar 27, 2023",Pros,"Genuinely nice and smart people, great internal tools, excellent work life balance, solid benefits, fair and inclusive for the most part, relatively transparent considering its scale",Cons,"Painfully slow, not a lot of opportunities for growth (career or otherwise), the top-notch internal tools seclude you from the tech everybody else is using, corpspeak / meetings / useless work / coasting are common, too many management layers, pay isn’t always competitive",MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
cb2QA9Ao,https://www.teamblind.com/company/Google/reviews?page=10,,,,Rating Score5.0,5,3,3Career Growth,5,5Work - Life Balance,3,3Compensation / Benefits,3,3Company Culture,3,3Management,View detailed rating,“Google!”,Verified User,"Verified User
                    Current Employee · s***** · Software Engineer Manager - Mar 26, 2023",Pros,Google has a great work life balance. The people are smart.,Cons,Getting promoted is hard. There is a lot of process.,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
cb2QA9Ao,https://www.teamblind.com/company/Google/reviews?page=10,,,,Rating Score4.0,4,3,3Career Growth,3,3Work - Life Balance,4,4Compensation / Benefits,4,4Company Culture,3,3Management,View detailed rating,“Good”,Verified User,"Verified User
                    Current Employee · L***** · Software Engineer - Mar 26, 2023",Pros,"High bars, a lot of work, met colleagues with good skills",Cons,"Culture is not good in my organization, chaotic, colleagues are not nice",MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
cb2QA9Ao,https://www.teamblind.com/company/Google/reviews?page=10,,,,Rating Score5.0,5,5,5Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,5,5Company Culture,5,5Management,View detailed rating,“Goodo so far. Next few years will be critical.”,Verified User,"Verified User
                    Current Employee · q***** · Software Engineer - Mar 26, 2023",Pros,"It has been a very good experience for me so far. Good work, interesting problems, good coworkers.",Cons,The talents are here but the management structure is not set up well to fully utilize them. Useless VPs promoted out of their capabilities have to go. Same with politicians playing turf war. Focus on delivering real values over arguing over trivial things just to earn some insignificant browny points.,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
cb2QA9Ao,https://www.teamblind.com/company/Google/reviews?page=10,,,,Rating Score4.0,4,3,3Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,3,3Company Culture,2,2Management,View detailed rating,“Great people”,Verified User,"Verified User
                    Current Employee · l***** · Software Engineer III - Mar 26, 2023",Pros,"Great people to work with. Great perks, benefits and food.",Cons,Strategies made by leadership are rather questionable and does not exude trust.,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
cb2QA9Ao,https://www.teamblind.com/company/Google/reviews?page=10,,,,Rating Score5.0,5,3,3Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,5,5Company Culture,3,3Management,View detailed rating,“Best balance of comp/benefits and WLB”,Verified User,"Verified User
                    Current Employee · b***** · Finance - Mar 26, 2023",Pros,"Comp for finance roles is on the higher end, lots of helpful benefits like partially subsidized classes and fertility benefits, food is so good that it would be really difficult to leave the company",Cons,Constant fear of layoffs but welcome to tech in 2023,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
cb2QA9Ao,https://www.teamblind.com/company/Google/reviews?page=10,,,,Rating Score4.0,4,4,4Career Growth,3,3Work - Life Balance,4,4Compensation / Benefits,3,3Company Culture,3,3Management,View detailed rating,“Good”,Verified User,"Verified User
                    Current Employee · o***** · Software Engineer - Mar 26, 2023",Pros,"Internal tooling is cool, people are definitely talented as well, good non-comp related benefits",Cons,I definitely romanized working at Google it’s just another corporation in big tech nothing more,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
cb2QA9Ao,https://www.teamblind.com/company/Google/reviews?page=10,,,,Rating Score4.0,4,4,4Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,5,5Company Culture,3,3Management,View detailed rating,"“Good for learning how to work in big companies, slow progress ”",Verified User,"Verified User
                    Current Employee · l**** · Software Engineer - Mar 26, 2023",Pros,Good WLBCompensation is greatLearning opportunitiesBenefits are great,Cons,Pace of innovation is slowImpact not evident or hard to seePolitics,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
cb2QA9Ao,https://www.teamblind.com/company/Google/reviews?page=10,,,,Rating Score5.0,5,4,4Career Growth,3,3Work - Life Balance,5,5Compensation / Benefits,4,4Company Culture,3,3Management,View detailed rating,“Not a good place for new grads”,Verified User,"Verified User
                    Current Employee · p***** · Software Engineer - Mar 26, 2023",Pros,Cool and great tech stack and people here are smart and ambitious.,Cons,People chase for credits and for promo.Coaching new grads won’t transfer a lot of credits and the promo is nowadays mostly by product launch.,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
cb2QA9Ao,https://www.teamblind.com/company/Google/reviews?page=10,,,,Rating Score4.0,4,3,3Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,4,4Company Culture,4,4Management,View detailed rating,“Solid ”,Verified User,"Verified User
                    Current Employee · d***** · Software Engineer - Mar 26, 2023",Pros,"WLB is great, as others will attest to. Not uncommon to be able to do 30hr weeks. Tooling here maybe isn't quite as ahead of the curve as it sounds like it was in years past, but still more than serviceable. Compensation won't touch HFT, but it's still near the top of the industry.",Cons,"Perverse incentives from an overly-impact-driven promotion culture (see: how many products die after launch). Not a problem for me personally, but there's a lot of unsexy internal tooling/infra that people get assigned to work on which doesn't help impact either.",MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
cb2QA9Ao,https://www.teamblind.com/company/Google/reviews?page=10,,,,Rating Score5.0,5,3,3Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,5,5Company Culture,3,3Management,View detailed rating,“Top engineering talents ”,Verified User,"Verified User
                    Current Employee · L***** · Engineer IV - Mar 26, 2023",Pros,- cutting edge technology - top talented engineers - free food and good perks,Cons,- no career growth - slow promotion for senior engineers,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
cb2QA9Ao,https://www.teamblind.com/company/Google/reviews?page=10,,,,Rating Score4.0,4,2,2Career Growth,3,3Work - Life Balance,5,5Compensation / Benefits,3,3Company Culture,3,3Management,View detailed rating,“It is what you make of it ”,Verified User,"Verified User
                    Current Employee · n***** · Program Manager - Mar 26, 2023",Pros,Great benefitsInteresting peopleDiversity of problems to solve Endless career opportunities if you don't get laid off,Cons,Everyone feels specialWhat gets you promoted isn't always what has the most positive impact,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
cb2QA9Ao,https://www.teamblind.com/company/Google/reviews?page=10,,,,Rating Score5.0,5,5,5Career Growth,4,4Work - Life Balance,4,4Compensation / Benefits,5,5Company Culture,1,1Management,View detailed rating,“Many interesting products to work on”,Verified User,"Verified User
                    Current Employee · I***** · Senior Software Engineer - Mar 26, 2023",Pros,"- Colleagues are very smart so we learn a lot from them.- Colleagues are kinder and nicer than other companies.- Many products to work on. Easy to switch to different teams, products and roles without changing companies or interviewing.- Paid oncall.- Good comp.- Free and good food 3 times a day.- Dev tools are better than other companies. Internal tools have AI features that make coding faster.- Hybrid working from home and office with a choice of going fully remote.",Cons,- Lots of process and beauraucracy. Things move slow.- Many meetings.- Too much management hierarchy. Needs more flatter structure.,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
cb2QA9Ao,https://www.teamblind.com/company/Google/reviews?page=10,,,,Rating Score2.0,2,2,2Career Growth,4,4Work - Life Balance,4,4Compensation / Benefits,2,2Company Culture,2,2Management,View detailed rating,"“Okay, going downhill ”",Verified User,"Verified User
                    Current Employee · j***** · Software Engineer - Mar 26, 2023",Pros,"The lower level people are great, solid perks and work life balance.",Cons,"Leadership is a mess, they don’t know how to steer the ship",MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
cb2QA9Ao,https://www.teamblind.com/company/Google/reviews?page=10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prev,10,08,09,11,12,Next,,
vq4KpJhp,https://www.teamblind.com/company/Google/reviews?page=11,,,,Rating Score1.0,1,1,1Career Growth,1,1Work - Life Balance,1,1Compensation / Benefits,1,1Company Culture,1,1Management,View detailed rating,“Dystopian Hell”,Verified User,"Verified User
                    Current Employee · a****** · Staff Software Engineer - Mar 26, 2023",Pros,"Decent snacks, ok food.Onsite gym is sufficient.Nothing about the job is good.",Cons,Clueless vindictive management.Peers are just other lobsters in the bucket.,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
vq4KpJhp,https://www.teamblind.com/company/Google/reviews?page=11,,,,Rating Score5.0,5,4,4Career Growth,4,4Work - Life Balance,4,4Compensation / Benefits,5,5Company Culture,5,5Management,View detailed rating,“Great work life balance ”,Verified User,"Verified User
                    Current Employee · U***** · Software Engineer - Mar 25, 2023",Pros,"Free food, good comp and stock, easy cross team work",Cons,"Too much process to launch a feature, and keep and more.",MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
vq4KpJhp,https://www.teamblind.com/company/Google/reviews?page=11,,,,Rating Score5.0,5,4,4Career Growth,4,4Work - Life Balance,5,5Compensation / Benefits,5,5Company Culture,5,5Management,View detailed rating,“Culture is great.  Everyone tries to do the right thing.”,Verified User,"Verified User
                    Current Employee · l***** · Customer Engineer - Mar 25, 2023",Pros,"The people, the culture, the benefits.  Goals are clearly defined.  A lot of resources available to help and assist.",Cons,Feeling the financial pressure and the stress after the mass layoffs.  Internal systems and processes are not elegant for a data company.,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
vq4KpJhp,https://www.teamblind.com/company/Google/reviews?page=11,,,,Rating Score3.0,3,3,3Career Growth,4,4Work - Life Balance,3,3Compensation / Benefits,3,3Company Culture,1,1Management,View detailed rating,“Easy to get too comfortable ”,Verified User,"Verified User
                    Current Employee · X***** · Staff Software Engineer, Manager - Mar 25, 2023",Pros,"Good benefits and perks: offices, food, massages all are excellent.",Cons,Takes smart people and puts endless obstacles in the way of doing anything and low expectations to do anything,MORE,Helpful (2),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
vq4KpJhp,https://www.teamblind.com/company/Google/reviews?page=11,,,,Rating Score4.0,4,3,3Career Growth,4,4Work - Life Balance,4,4Compensation / Benefits,4,4Company Culture,4,4Management,View detailed rating,“Has ups and downs”,Verified User,"Verified User
                    Current Employee · z***** · Product Marketer - Mar 25, 2023",Pros,"Friendly people and smart, great to work with. Large impact projects to affect many users",Cons,Can be organizationally complex matrixed and confusing on top of political backstabbings,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
vq4KpJhp,https://www.teamblind.com/company/Google/reviews?page=11,,,,Rating Score4.0,4,3,3Career Growth,4,4Work - Life Balance,3,3Compensation / Benefits,5,5Company Culture,3,3Management,View detailed rating,“Good wlb and culture. Growth can be slow and pay is average. Overall a good place to work and grow in your career.”,Verified User,"Verified User
                    Current Employee · a***** · Software Engineer - Mar 25, 2023",Pros,Good wlbGood cultureManagement is kind and reasonable Talented folks who you can learn from,Cons,Growth can be slowProjects aren’t always interesting Common big corp overhead with process,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
vq4KpJhp,https://www.teamblind.com/company/Google/reviews?page=11,,,,Rating Score4.0,4,3,3Career Growth,4,4Work - Life Balance,5,5Compensation / Benefits,4,4Company Culture,2,2Management,View detailed rating,"“Good place to land, less good to grow”",Verified User,"Verified User
                    Current Employee · m***** · Staff Software Engineer - Mar 25, 2023",Pros,"- Great pay, better than most- Great team- Nice perks- Flexible hours, remote work",Cons,"- Leaders are underqualified and overstretched- Push to take on more work (== longer hours), especially recently and at more senior levels",MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
vq4KpJhp,https://www.teamblind.com/company/Google/reviews?page=11,,,,Rating Score4.0,4,3,3Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,4,4Company Culture,3,3Management,View detailed rating,“Bunch of smart ppl working on stupid stuff”,Verified User,"Verified User
                    Current Employee · s********* · Product Operations Manager - Mar 25, 2023",Pros,Amazing wlbGreat perks“Prestige” if you care about thatSmart coworkers,Cons,Things take forever to get done due to sign offs and red tape (but this is what keeps the stock price somewhat stable)Seems like most of the hard problems have already been solvedBad vibes post layoffs,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
vq4KpJhp,https://www.teamblind.com/company/Google/reviews?page=11,,,,Rating Score3.0,3,2,2Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,3,3Company Culture,2,2Management,View detailed rating,“Not the dream anymore”,Verified User,"Verified User
                    Current Employee · P***** · Senior Software Engineer - Mar 25, 2023",Pros,Employee benefits are still great and engineers are mostly great.,Cons,Leadership is a dumpster fire and is barrelling downhill fast.,MORE,Helpful (3),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
vq4KpJhp,https://www.teamblind.com/company/Google/reviews?page=11,,,,Rating Score2.0,2,2,2Career Growth,2,2Work - Life Balance,4,4Compensation / Benefits,2,2Company Culture,2,2Management,View detailed rating,“Many office politics”,Verified User,"Verified User
                    Current Employee · g******* · Software Engineer - Mar 24, 2023",Pros,Good benefits and compensation for the local market. Hybrid work,Cons,The office in Taiwan is a bad environment for foreigners . The growing opportunities are biased in favor of the local people. Transfer between teams is almost impossible for a foreigner.,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
vq4KpJhp,https://www.teamblind.com/company/Google/reviews?page=11,,,,Rating Score4.0,4,5,5Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,3,3Company Culture,3,3Management,View detailed rating,“Great a decade ago but not the same company ”,Verified User,"Verified User
                    Current Employee · x***** · Communication Manager - Mar 24, 2023",Pros,Great healthcare benefits25 days off for 5+ years of tenureUnlimited sick daysLots of smart colleagues,Cons,This is not the Google of old.  Culture it was famous for slowly drained away when the co-founders stepped away.,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
vq4KpJhp,https://www.teamblind.com/company/Google/reviews?page=11,,,,Rating Score4.0,4,2,2Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,4,4Company Culture,4,4Management,View detailed rating,“Good”,Verified User,"Verified User
                    Current Employee · r******* · Software Engineer - Mar 24, 2023",Pros,Lots to learnMany people to learn fromMassive scale,Cons,Company too big nowAll internal techSlow promosGRADLayoffs,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
vq4KpJhp,https://www.teamblind.com/company/Google/reviews?page=11,,,,Rating Score3.0,3,4,4Career Growth,2,2Work - Life Balance,4,4Compensation / Benefits,2,2Company Culture,1,1Management,View detailed rating,“Management is really bad now.”,Verified User,"Verified User
                    Current Employee · c******* · Software Engineer III - Mar 24, 2023",Pros,- Competitive salary- Food- Plenty of good people,Cons,- Horrible management- Sweatshop- Culture declining really fast- More and more enterprise focused,MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
vq4KpJhp,https://www.teamblind.com/company/Google/reviews?page=11,,,,Rating Score4.0,4,4,4Career Growth,4,4Work - Life Balance,4,4Compensation / Benefits,4,4Company Culture,4,4Management,View detailed rating,“Good perks. Strong eng”,Verified User,"Verified User
                    Current Employee · i********* · Software Engineer - Mar 24, 2023",Pros,Good perks. Leadership are generally strong. Solid infra. Good culture,Cons,Moves bit slow. Politics will kick depending where you work.,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
vq4KpJhp,https://www.teamblind.com/company/Google/reviews?page=11,,,,Rating Score5.0,5,5,5Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,5,5Company Culture,5,5Management,View detailed rating,“It’s Google. Need I say more?”,Verified User,"Verified User
                    Current Employee · X***** · Software Engineer - Mar 24, 2023",Pros,"Pay, WLB, Perks are best and insurance and other benefits are good.",Cons,Career progression is slow sometimes. Lot of red tape and bureaucracy.,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
vq4KpJhp,https://www.teamblind.com/company/Google/reviews?page=11,,,,Rating Score3.0,3,4,4Career Growth,3,3Work - Life Balance,4,4Compensation / Benefits,1,1Company Culture,1,1Management,View detailed rating,“Shifting to focus on product and scale at the price of all its employees ”,Verified User,"Verified User
                    Current Employee · M***** · Engineer - Mar 24, 2023",Pros,Talented peopleLeader in the fieldAccess to google amenities,Cons,"Ineffective decision making Direction set by inactionUpper levels disconnected from reality, but still making decisionsExtremely difficult to navigate the 100 priorities we have to land anything",MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
vq4KpJhp,https://www.teamblind.com/company/Google/reviews?page=11,,,,Rating Score4.0,4,4,4Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,4,4Company Culture,3,3Management,View detailed rating,“Still a good place to work at but not always the best choice”,Verified User,"Verified User
                    Current Employee · u***** · Software Engineer - Mar 24, 2023",Pros,"Wpb, smart co workers, good benefits and pay (if you get the right level)",Cons,"Declining morale and worries about future, also a lot of processes that you’ll have to follow. Also tech island",MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
vq4KpJhp,https://www.teamblind.com/company/Google/reviews?page=11,,,,Rating Score3.0,3,2,2Career Growth,5,5Work - Life Balance,2,2Compensation / Benefits,4,4Company Culture,2,2Management,View detailed rating,"“Life oriented, few work , no vision”",Verified User,"Verified User
                    Current Employee · P******* · Hardware Engineer - Mar 24, 2023",Pros,Ppl are nice and super optimistic about future Not Bad compensation given the workloads,Cons,Talks more than worksDreams more than actions Documents more than functions,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
vq4KpJhp,https://www.teamblind.com/company/Google/reviews?page=11,,,,Rating Score3.0,3,2,2Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,3,3Company Culture,4,4Management,View detailed rating,“Great wlb”,Verified User,"Verified User
                    Current Employee · p******* · Software Applications Engineer - Mar 24, 2023",Pros,1. Great wlb 2. Easy to build stuff on existing infra,Cons,1. Slow promotion line.2. More towards a traditional company3. Not paying well compared to years ago,MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
vq4KpJhp,https://www.teamblind.com/company/Google/reviews?page=11,,,,Rating Score4.0,4,4,4Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,4,4Company Culture,4,4Management,View detailed rating,“Many opportunities for growth”,Verified User,"Verified User
                    Current Employee · d***** · Product Manager - Mar 23, 2023",Pros,Skilled and competent peers. Well defined scopes and career ladders. Good work life balance.,Cons,Lots of process. Moves slow compared to most other companies. Risk averse.,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
vq4KpJhp,https://www.teamblind.com/company/Google/reviews?page=11,,,,Rating Score3.0,3,3,3Career Growth,2,2Work - Life Balance,4,4Compensation / Benefits,2,2Company Culture,1,1Management,View detailed rating,"“The hype is done, we are nothing but a big corp ”",Verified User,"Verified User
                    Current Employee · d********* · Senior UX Design Lead - Mar 23, 2023",Pros,Decent base pay and stock Flexible working Ample Resources and learning opportunities,Cons,Poor management Politics Terrible performance measures Many Toxic co workers Hierarchical issues Mists Offices suck and are very dated and not impressive,MORE,Helpful (2),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
vq4KpJhp,https://www.teamblind.com/company/Google/reviews?page=11,,,,Rating Score3.0,3,3,3Career Growth,3,3Work - Life Balance,4,4Compensation / Benefits,3,3Company Culture,3,3Management,View detailed rating,“Not what it used to be”,Verified User,"Verified User
                    Current Employee · C***** · Software Engineer - Mar 23, 2023",Pros,"Impactful products (Search, YouTube, Maps)Research is cutting edge (e.g. Bard)",Cons,"Work life balance used to be better, now the pressure from OpenAI + staff reduction means we have to work more than before (still 40 hours a week, but a stressful 40 hours)Leadership (at the executive level) doesn't know what their doingMoves slowlyCompany culture seems to have died during/after Covid",MORE,Helpful (2),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
vq4KpJhp,https://www.teamblind.com/company/Google/reviews?page=11,,,,Rating Score5.0,5,4,4Career Growth,5,5Work - Life Balance,3,3Compensation / Benefits,5,5Company Culture,4,4Management,View detailed rating,“Great place to learn”,Verified User,"Verified User
                    Current Employee · k***** · Product Manager - Mar 23, 2023",Pros,"Great culture, benefits. Compensation can only be increased with a competitive offer.",Cons,"To launch something, need to go through too many hurdles.",MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
vq4KpJhp,https://www.teamblind.com/company/Google/reviews?page=11,,,,Rating Score4.0,4,3,3Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,5,5Company Culture,4,4Management,View detailed rating,“Great WLB”,Verified User,"Verified User
                    Current Employee · T***** · Software Design Engineer - Mar 23, 2023",Pros,"Good comp, used to have the job security. Free food as always",Cons,Slow promotion and process. Tech stack are prepared too good .,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
vq4KpJhp,https://www.teamblind.com/company/Google/reviews?page=11,,,,Rating Score4.0,4,3,3Career Growth,5,5Work - Life Balance,3,3Compensation / Benefits,3,3Company Culture,2,2Management,View detailed rating,“Not a great place to go from an earlier career perspective”,Verified User,"Verified User
                    Current Employee · l******** · HR Analyst - Mar 23, 2023",Pros,- Good employer brand- Smart coworkers- Good W/L balance- Flexible working arrangement,Cons,- Political - Slow promotion and trajectory- Upper management make poor strategic decisions,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
vq4KpJhp,https://www.teamblind.com/company/Google/reviews?page=11,,,,Rating Score3.0,3,3,3Career Growth,4,4Work - Life Balance,4,4Compensation / Benefits,1,1Company Culture,1,1Management,View detailed rating,“Great until layoff”,Verified User,"Verified User
                    Current Employee · l******** · Software Engineer - Mar 23, 2023",Pros,"Good compensation, work life balance. Has many amenities. Great people to work with.",Cons,"Layoff just fxxked up the culture... Also I had a friend who had issues with some coworkers because they don't (intentionally) speak English (like other language is the main language for team). My friend didn't speak that language, so he had to switch the team. I'm based in U.S. btw.",MORE,Helpful (2),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
vq4KpJhp,https://www.teamblind.com/company/Google/reviews?page=11,,,,Rating Score4.0,4,5,5Career Growth,4,4Work - Life Balance,4,4Compensation / Benefits,4,4Company Culture,1,1Management,View detailed rating,“Great until the layoffs”,Verified User,"Verified User
                    Current Employee · g****** · Technical Program Manager - Mar 22, 2023",Pros,Lots of opportunities to grow or transfer rolesGoogle perksLots of food,Cons,"If you work in cloud/infra, get ready to work on hard and random projects that sometimes just make no senseWay company handled layoffs was atrocious",MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
vq4KpJhp,https://www.teamblind.com/company/Google/reviews?page=11,,,,Rating Score4.0,4,3,3Career Growth,3,3Work - Life Balance,4,4Compensation / Benefits,4,4Company Culture,2,2Management,View detailed rating,“Good WLB”,Verified User,"Verified User
                    Current Employee · E**** · Technical Program Manager - Mar 22, 2023",Pros,Good work experience opportunities and networking within the company overall,Cons,Culture changes drastically team to team. Seniority trumps most other things,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
vq4KpJhp,https://www.teamblind.com/company/Google/reviews?page=11,,,,Rating Score5.0,5,5,5Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,5,5Company Culture,5,5Management,View detailed rating,“Good Pay”,Verified User,"Verified User
                    Current Employee · s**** · Finance - Mar 22, 2023",Pros,It has a pretty good company culture and it feels inclusive.,Cons,Easy to get lost in the size of the company.,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
